,pred
18781,8.53292181069959
18782,23.285714285714285
18783,8.582370820668693
18784,8.65874423554452
18785,22.3015873015873
18786,8.704880817253121
18787,35.21052631578947
18788,23.6
18789,30.571428571428573
18790,8.5487012987013
18791,13.0
18792,8.625225225225226
18793,8.53292181069959
18794,22.38938053097345
18795,8.645677694770544
18796,22.166666666666668
18797,8.599611273080662
18798,8.53292181069959
18799,8.886877828054299
18800,8.557459677419354
18801,22.4
18802,11.157894736842104
18803,8.676470588235293
18804,8.662824207492795
18805,8.621659634317862
18806,8.608262108262108
18807,8.657142857142857
18808,33.84615384615385
18809,8.59552757273122
18810,18.25
18811,8.646098003629763
18812,8.61089494163424
18813,6.309523809523809
18814,8.72905027932961
18815,8.840659340659341
18816,23.65625
18817,8.508474576271187
18818,8.47632311977716
18819,8.65236051502146
18820,22.4
18821,22.702830188679247
18822,8.69741985926505
18823,8.957983193277311
18824,8.63855421686747
18825,5.875
18826,8.497206703910615
18827,8.704880817253121
18828,8.673469387755102
18829,8.569083447332421
18830,8.569753810082064
18831,8.651535380507344
18832,8.662824207492795
18833,8.53551912568306
18834,9.8
18835,22.125
18836,8.56982456140351
18837,8.608247422680412
18838,12.0
18839,8.584328358208955
18840,8.53292181069959
18841,22.0
18842,22.379310344827587
18843,5.7
18844,8.573934837092732
18845,8.53125
18846,8.899782135076252
18847,25.75
18848,8.709883953581432
18849,8.551319648093841
18850,8.538150581101567
18851,8.651535380507344
18852,8.569753810082064
18853,22.596491228070175
18854,8.85430463576159
18855,8.672131147540984
18856,8.674342105263158
18857,8.7109375
18858,22.746835443037973
18859,8.630467571644042
18860,8.614349775784753
18861,8.638095238095238
18862,8.744560075685904
18863,8.571428571428571
18864,8.504166666666666
18865,6.5
18866,5.9375
18867,5.864864864864865
18868,22.09090909090909
18869,8.68421052631579
18870,13.0
18871,8.638853230637569
18872,8.474418604651163
18873,23.65625
18874,8.645677694770544
18875,8.621659634317862
18876,8.382352941176471
18877,32.863013698630134
18878,8.682926829268293
18879,6.171428571428572
18880,8.551319648093841
18881,8.850993377483444
18882,8.644688644688644
18883,6.0
18884,8.535564853556485
18885,8.632192846034215
18886,8.614232209737828
18887,8.651055408970976
18888,8.651055408970976
18889,8.482993197278912
18890,8.415816326530612
18891,8.603616133518775
18892,18.0
18893,25.0
18894,8.869431643625193
18895,21.950617283950617
18896,28.764705882352942
18897,8.709883953581432
18898,8.636435958631663
18899,6.5
18900,8.56982456140351
18901,8.841379310344827
18902,8.760450160771704
18903,8.592281879194632
18904,8.75294117647059
18905,29.0
18906,8.74059003051882
18907,31.833333333333332
18908,8.684960422163588
18909,8.687162891046386
18910,8.538150581101567
18911,28.0
18912,8.632192846034215
18913,31.5
18914,8.638853230637569
18915,8.597333333333333
18916,8.5956678700361
18917,23.058823529411764
18918,8.77450980392157
18919,8.539877300613497
18920,8.651055408970976
18921,22.695652173913043
18922,8.709883953581432
18923,8.658536585365853
18924,8.721518987341772
18925,8.567142857142857
18926,8.630512514898689
18927,8.738317757009346
18928,24.333333333333332
18929,8.6
18930,8.569007263922519
18931,8.645677694770544
18932,8.657142857142857
18933,25.0
18934,5.875
18935,8.75294117647059
18936,8.547967479674798
18937,8.65874423554452
18938,8.5968992248062
18939,8.795620437956204
18940,21.857142857142858
18941,8.590909090909092
18942,27.214285714285715
18943,8.721518987341772
18944,25.0
18945,8.744548286604362
18946,6.142857142857143
18947,8.77593123209169
18948,8.760450160771704
18949,8.609467455621301
18950,6.181818181818182
18951,8.551319648093841
18952,8.665413533834586
18953,30.272727272727273
18954,8.74059003051882
18955,25.5
18956,8.474418604651163
18957,8.395061728395062
18958,8.645677694770544
18959,8.621659634317862
18960,8.582370820668693
18961,8.757698541329011
18962,8.851851851851851
18963,23.49579831932773
18964,8.569753810082064
18965,8.3232462173315
18966,8.560975609756097
18967,8.69741985926505
18968,8.669724770642201
18969,8.651055408970976
18970,8.474201474201474
18971,8.769117647058824
18972,33.0
18973,8.458333333333334
18974,22.428571428571427
18975,8.645677694770544
18976,8.582370820668693
18977,23.0
18978,22.037037037037038
18979,8.631578947368421
18980,8.741797432239657
18981,38.0
18982,8.671794871794871
18983,8.696100403406545
18984,8.474418604651163
18985,8.65874423554452
18986,8.645677694770544
18987,8.850993377483444
18988,22.934782608695652
18989,8.415730337078651
18990,8.805555555555555
18991,8.4
18992,8.709883953581432
18993,8.614232209737828
18994,29.4
18995,8.74059003051882
18996,8.4609375
18997,8.651055408970976
18998,17.903846153846153
18999,8.666666666666666
19000,8.656765676567657
19001,8.913752913752914
19002,8.793398533007334
19003,8.793398533007334
19004,8.6
19005,8.709883953581432
19006,22.43820224719101
19007,5.8
19008,8.571428571428571
19009,22.275862068965516
19010,8.77593123209169
19011,8.602866389274157
19012,8.602866389274157
19013,8.625225225225226
19014,23.0
19015,8.569753810082064
19016,8.627737226277372
19017,8.64095744680851
19018,8.769117647058824
19019,8.475644699140402
19020,8.630467571644042
19021,5.696969696969697
19022,5.5
19023,8.645677694770544
19024,8.536115569823435
19025,8.605263157894736
19026,8.73049645390071
19027,8.569753810082064
19028,33.38461538461539
19029,16.903225806451612
19030,11.3
19031,23.333333333333332
19032,8.682492581602373
19033,8.53292181069959
19034,8.538150581101567
19035,8.527859237536656
19036,8.621659634317862
19037,8.481113320079523
19038,21.875
19039,8.584615384615384
19040,8.602866389274157
19041,8.672131147540984
19042,8.650485436893204
19043,8.621659634317862
19044,8.560483870967742
19045,8.77593123209169
19046,8.781818181818181
19047,8.858620689655172
19048,8.507731958762887
19049,8.458333333333334
19050,8.557459677419354
19051,8.68421052631579
19052,8.645677694770544
19053,8.6
19054,8.55813953488372
19055,8.806324110671937
19056,8.474418604651163
19057,8.630467571644042
19058,8.788968824940047
19059,8.764705882352942
19060,8.49655172413793
19061,28.5
19062,8.813775510204081
19063,10.846153846153847
19064,24.333333333333332
19065,8.528384279475983
19066,8.651055408970976
19067,8.518987341772151
19068,8.46808510638298
19069,8.908745247148289
19070,6.666666666666667
19071,8.781818181818181
19072,21.80952380952381
19073,8.560483870967742
19074,8.676966292134832
19075,8.621913580246913
19076,18.133333333333333
19077,5.5
19078,8.530821917808218
19079,8.617647058823529
19080,8.474418604651163
19081,8.813775510204081
19082,8.645677694770544
19083,8.682492581602373
19084,8.602739726027398
19085,21.894736842105264
19086,8.669724770642201
19087,5.493670886075949
19088,8.60828025477707
19089,33.714285714285715
19090,8.74059003051882
19091,19.0
19092,32.0
19093,39.5
19094,24.0
19095,20.25
19096,8.77450980392157
19097,8.684960422163588
19098,18.492537313432837
19099,8.538150581101567
19100,22.428571428571427
19101,8.721518987341772
19102,8.528384279475983
19103,23.49579831932773
19104,22.2
19105,8.486486486486486
19106,8.412280701754385
19107,8.584328358208955
19108,20.75
19109,22.0
19110,8.741228070175438
19111,8.687162891046386
19112,23.0
19113,8.551319648093841
19114,8.522666666666666
19115,23.071428571428573
19116,22.02857142857143
19117,8.650375939849624
19118,8.395061728395062
19119,22.83783783783784
19120,8.594184576485462
19121,8.676470588235293
19122,9.0
19123,26.682291666666668
19124,8.6
19125,8.65874423554452
19126,21.814814814814813
19127,22.40909090909091
19128,8.5
19129,8.676966292134832
19130,30.75
19131,8.621659634317862
19132,22.348148148148148
19133,23.666666666666668
19134,5.2
19135,8.59552757273122
19136,8.64095744680851
19137,8.592281879194632
19138,8.65236051502146
19139,8.645677694770544
19140,8.772266065388951
19141,8.845238095238095
19142,17.0
19143,8.650485436893204
19144,8.64951768488746
19145,9.0
19146,8.736842105263158
19147,31.875
19148,8.521739130434783
19149,8.592034445640474
19150,8.567142857142857
19151,8.645677694770544
19152,8.666666666666666
19153,8.548571428571428
19154,8.816461684011353
19155,8.769117647058824
19156,8.653631284916202
19157,8.714285714285714
19158,8.682481751824817
19159,26.182692307692307
19160,38.0
19161,23.625
19162,32.0
19163,6.333333333333333
19164,8.587473002159827
19165,8.95
19166,8.652173913043478
19167,8.638733705772811
19168,8.532033426183844
19169,22.333333333333332
19170,31.571428571428573
19171,8.53292181069959
19172,8.660714285714286
19173,8.716814159292035
19174,8.65874423554452
19175,8.682492581602373
19176,19.357142857142858
19177,27.0
19178,16.3
19179,8.69741985926505
19180,8.650602409638553
19181,8.816461684011353
19182,8.53292181069959
19183,8.793398533007334
19184,32.5
19185,8.652631578947368
19186,22.333333333333332
19187,8.4
19188,24.0
19189,33.5
19190,8.638733705772811
19191,22.666666666666668
19192,8.85430463576159
19193,8.628260869565217
19194,8.620454545454546
19195,8.590277777777779
19196,8.475750577367206
19197,14.0
19198,8.504347826086956
19199,8.696356275303645
19200,5.5
19201,8.75
19202,8.680555555555555
19203,9.0
19204,8.936802973977695
19205,5.666666666666667
19206,8.605042016806722
19207,8.352941176470589
19208,32.22222222222222
19209,8.802083333333334
19210,10.0
19211,8.681159420289855
19212,28.333333333333332
19213,8.761904761904763
19214,8.786363636363637
19215,8.599611273080662
19216,8.589981447124304
19217,8.083333333333334
19218,8.684960422163588
19219,8.392857142857142
19220,22.0
19221,8.727272727272727
19222,8.715447154471544
19223,33.857142857142854
19224,8.589981447124304
19225,23.705882352941178
19226,8.628260869565217
19227,8.89655172413793
19228,8.415730337078651
19229,8.61590909090909
19230,8.850993377483444
19231,8.826771653543307
19232,8.474418604651163
19233,8.639224137931034
19234,8.752
19235,22.476190476190474
19236,8.609929078014185
19237,8.589981447124304
19238,21.2
19239,8.60301204819277
19240,8.85430463576159
19241,8.752
19242,8.77593123209169
19243,16.0
19244,41.0
19245,22.25
19246,25.0
19247,23.416666666666668
19248,8.752
19249,8.59552757273122
19250,34.666666666666664
19251,20.666666666666668
19252,8.806324110671937
19253,8.695652173913043
19254,8.957983193277311
19255,8.45
19256,8.435294117647059
19257,8.359375
19258,8.585995085995085
19259,8.709883953581432
19260,8.788968824940047
19261,8.851851851851851
19262,34.0
19263,5.642857142857143
19264,8.589981447124304
19265,8.592034445640474
19266,13.0
19267,22.702830188679247
19268,8.6
19269,8.62630014858841
19270,8.651041666666666
19271,8.721649484536082
19272,6.117647058823529
19273,8.668085106382978
19274,8.75
19275,8.57308584686775
19276,22.0
19277,16.0
19278,8.957983193277311
19279,8.647410358565738
19280,8.620454545454546
19281,8.807692307692308
19282,8.621659634317862
19283,8.763033175355451
19284,9.5
19285,8.744560075685904
19286,36.0
19287,8.774193548387096
19288,23.0
19289,27.0
19290,8.608951707891638
19291,8.675090252707582
19292,8.721649484536082
19293,8.578947368421053
19294,8.916666666666666
19295,8.333333333333334
19296,8.809895833333334
19297,8.333333333333334
19298,8.56701030927835
19299,32.25
19300,8.5875
19301,33.35294117647059
19302,15.5
19303,11.4
19304,8.703703703703704
19305,6.5
19306,8.650485436893204
19307,5.333333333333333
19308,8.69741985926505
19309,34.4
19310,8.53125
19311,8.474201474201474
19312,31.887096774193548
19313,19.333333333333332
19314,8.69741985926505
19315,8.810679611650485
19316,8.444444444444445
19317,8.818965517241379
19318,23.0
19319,8.474418604651163
19320,8.608951707891638
19321,29.714285714285715
19322,8.67741935483871
19323,8.666666666666666
19324,9.0
19325,8.69741985926505
19326,8.506493506493506
19327,8.84375
19328,8.652631578947368
19329,5.241379310344827
19330,8.5920245398773
19331,8.45945945945946
19332,8.484460694698354
19333,8.74059003051882
19334,8.934306569343066
19335,8.474418604651163
19336,8.365853658536585
19337,8.618556701030927
19338,8.599611273080662
19339,9.114285714285714
19340,8.592034445640474
19341,8.657894736842104
19342,6.25
19343,8.621659634317862
19344,8.764462809917354
19345,14.0
19346,21.0
19347,8.533333333333333
19348,25.434782608695652
19349,8.35820895522388
19350,8.5
19351,8.809895833333334
19352,9.0
19353,32.75
19354,22.333333333333332
19355,5.666666666666667
19356,32.328947368421055
19357,24.0
19358,8.77593123209169
19359,8.62962962962963
19360,8.8
19361,8.60919540229885
19362,8.363636363636363
19363,43.0
19364,8.614406779661017
19365,34.0
19366,8.535211267605634
19367,22.4
19368,8.663101604278076
19369,22.76923076923077
19370,8.850746268656716
19371,32.0
19372,8.772266065388951
19373,8.590277777777779
19374,22.333333333333332
19375,16.0
19376,8.704880817253121
19377,16.1
19378,8.684960422163588
19379,8.54245283018868
19380,8.6375
19381,8.77593123209169
19382,5.857142857142857
19383,22.0
19384,8.5875
19385,8.660919540229886
19386,8.721649484536082
19387,26.285714285714285
19388,8.74059003051882
19389,6.0
19390,8.8
19391,8.46979865771812
19392,8.4
19393,8.832876712328767
19394,8.687162891046386
19395,8.64179104477612
19396,36.0
19397,6.5
19398,8.504950495049505
19399,8.64951768488746
19400,8.532033426183844
19401,22.63157894736842
19402,22.596491228070175
19403,22.681818181818183
19404,8.665413533834586
19405,8.56982456140351
19406,8.639224137931034
19407,32.59574468085106
19408,29.666666666666668
19409,8.584328358208955
19410,8.57308584686775
19411,8.366666666666667
19412,8.529040404040405
19413,34.375
19414,17.0
19415,8.587473002159827
19416,8.685185185185185
19417,8.85430463576159
19418,30.583333333333332
19419,8.620454545454546
19420,8.628571428571428
19421,8.551319648093841
19422,8.668085106382978
19423,25.0
19424,8.4609375
19425,23.714285714285715
19426,8.780219780219781
19427,5.166666666666667
19428,8.650485436893204
19429,8.623655913978494
19430,11.0
19431,8.859649122807017
19432,8.548571428571428
19433,38.57142857142857
19434,21.1
19435,36.0
19436,8.818181818181818
19437,8.608695652173912
19438,8.415730337078651
19439,23.65625
19440,8.474418604651163
19441,8.507731958762887
19442,8.536115569823435
19443,8.782608695652174
19444,23.0
19445,8.72905027932961
19446,8.630512514898689
19447,22.772727272727273
19448,22.5
19449,8.641975308641975
19450,8.444444444444445
19451,8.581395348837209
19452,8.653333333333334
19453,17.333333333333332
19454,8.6375
19455,8.684960422163588
19456,8.26086956521739
19457,8.834645669291339
19458,8.695652173913043
19459,8.536115569823435
19460,31.0
19461,6.4
19462,8.538150581101567
19463,8.772266065388951
19464,33.233333333333334
19465,8.74059003051882
19466,8.569007263922519
19467,8.764705882352942
19468,8.736842105263158
19469,8.905405405405405
19470,8.780219780219781
19471,8.474418604651163
19472,8.737864077669903
19473,8.521739130434783
19474,8.435294117647059
19475,31.0
19476,8.802083333333334
19477,23.642857142857142
19478,8.752
19479,8.696356275303645
19480,11.5
19481,8.582370820668693
19482,22.596491228070175
19483,21.84090909090909
19484,8.592034445640474
19485,8.832876712328767
19486,8.641975308641975
19487,8.721649484536082
19488,31.5
19489,28.0
19490,8.721518987341772
19491,8.482758620689655
19492,8.816461684011353
19493,22.46511627906977
19494,8.721649484536082
19495,5.352941176470588
19496,5.564516129032258
19497,8.320754716981131
19498,8.651535380507344
19499,8.632192846034215
19500,8.687162891046386
19501,8.708333333333334
19502,8.647410358565738
19503,8.850993377483444
19504,8.68421052631579
19505,8.774038461538462
19506,8.8
19507,33.0
19508,8.698630136986301
19509,8.577777777777778
19510,8.569753810082064
19511,8.504950495049505
19512,8.793398533007334
19513,5.907894736842105
19514,8.668085106382978
19515,8.474418604651163
19516,22.75
19517,8.729166666666666
19518,12.0
19519,22.94736842105263
19520,8.813775510204081
19521,17.416666666666668
19522,8.651535380507344
19523,8.694915254237289
19524,9.041666666666666
19525,8.569753810082064
19526,8.61111111111111
19527,8.655913978494624
19528,8.608951707891638
19529,31.0
19530,8.587473002159827
19531,22.555555555555557
19532,8.650717703349283
19533,33.583333333333336
19534,8.660714285714286
19535,26.0
19536,26.0
19537,8.504347826086956
19538,8.438775510204081
19539,5.4672897196261685
19540,8.818965517241379
19541,8.682242990654206
19542,8.671597633136095
19543,8.729166666666666
19544,8.56279069767442
19545,8.60301204819277
19546,8.818965517241379
19547,18.58823529411765
19548,8.367521367521368
19549,8.76
19550,8.645677694770544
19551,8.764705882352942
19552,35.0
19553,8.621659634317862
19554,8.75
19555,8.645677694770544
19556,8.592034445640474
19557,19.176470588235293
19558,9.2
19559,8.809895833333334
19560,8.621659634317862
19561,8.73049645390071
19562,28.0
19563,8.709883953581432
19564,8.765625
19565,8.521739130434783
19566,27.0
19567,8.668085106382978
19568,9.0
19569,22.166666666666668
19570,8.934306569343066
19571,8.8
19572,8.6
19573,24.0
19574,8.613756613756614
19575,8.65874423554452
19576,23.5
19577,8.3232462173315
19578,18.333333333333332
19579,31.875
19580,22.579710144927535
19581,16.0
19582,8.676966292134832
19583,8.538150581101567
19584,8.463414634146341
19585,28.0
19586,8.5
19587,8.781818181818181
19588,8.3232462173315
19589,8.78048780487805
19590,8.569753810082064
19591,8.59552757273122
19592,8.589981447124304
19593,8.680851063829786
19594,22.647058823529413
19595,27.0
19596,8.696100403406545
19597,8.77593123209169
19598,8.77593123209169
19599,8.661290322580646
19600,17.454545454545453
19601,8.786363636363637
19602,8.475750577367206
19603,25.333333333333332
19604,8.373134328358208
19605,8.651055408970976
19606,8.551470588235293
19607,8.806324110671937
19608,6.125
19609,31.333333333333332
19610,8.555555555555555
19611,6.25
19612,8.75
19613,8.655913978494624
19614,33.0
19615,8.62962962962963
19616,8.684960422163588
19617,8.567142857142857
19618,8.628571428571428
19619,5.640575079872204
19620,16.65625
19621,8.5920245398773
19622,26.0
19623,37.5
19624,25.5
19625,8.698795180722891
19626,8.558441558441558
19627,8.6875
19628,8.899159663865547
19629,8.569007263922519
19630,8.659722222222221
19631,34.5
19632,16.0
19633,8.48
19634,8.75177304964539
19635,8.594184576485462
19636,8.37037037037037
19637,8.826086956521738
19638,8.696100403406545
19639,20.0
19640,8.650602409638553
19641,8.76
19642,8.527559055118111
19643,8.77593123209169
19644,8.65874423554452
19645,8.809895833333334
19646,8.647410358565738
19647,8.65874423554452
19648,8.47632311977716
19649,8.535564853556485
19650,11.382352941176471
19651,8.621913580246913
19652,8.712837837837839
19653,27.5
19654,8.589981447124304
19655,5.714285714285714
19656,8.95
19657,34.0
19658,8.638853230637569
19659,8.589981447124304
19660,6.0
19661,33.0
19662,23.0
19663,8.818965517241379
19664,8.628571428571428
19665,6.0
19666,8.540704738760631
19667,23.30909090909091
19668,6.0
19669,35.25
19670,8.0
19671,8.567142857142857
19672,8.850993377483444
19673,8.567142857142857
19674,32.733333333333334
19675,8.655737704918034
19676,8.382352941176471
19677,8.567474048442907
19678,8.569083447332421
19679,8.647410358565738
19680,8.615577889447236
19681,8.475750577367206
19682,8.61590909090909
19683,8.5875
19684,8.415730337078651
19685,6.2592592592592595
19686,8.813775510204081
19687,8.540704738760631
19688,8.763033175355451
19689,8.46979865771812
19690,23.133333333333333
19691,8.625225225225226
19692,18.58823529411765
19693,5.7727272727272725
19694,24.571428571428573
19695,8.5
19696,8.607142857142858
19697,8.484460694698354
19698,8.757575757575758
19699,8.761904761904763
19700,24.045454545454547
19701,8.621621621621621
19702,8.936802973977695
19703,8.668085106382978
19704,8.651219512195121
19705,8.67741935483871
19706,8.832876712328767
19707,8.6
19708,8.567474048442907
19709,8.559055118110237
19710,24.142857142857142
19711,8.809895833333334
19712,6.0
19713,8.590277777777779
19714,8.581967213114755
19715,8.783333333333333
19716,8.886178861788618
19717,5.8
19718,8.934306569343066
19719,8.8
19720,8.645677694770544
19721,8.704880817253121
19722,8.780219780219781
19723,5.894736842105263
19724,8.651055408970976
19725,8.6
19726,28.0
19727,8.71900826446281
19728,8.475644699140402
19729,8.651055408970976
19730,28.22222222222222
19731,32.58490566037736
19732,8.913752913752914
19733,23.333333333333332
19734,8.539473684210526
19735,8.696356275303645
19736,8.71900826446281
19737,25.833333333333332
19738,8.674285714285714
19739,8.333333333333334
19740,8.806324110671937
19741,23.678571428571427
19742,23.068601583113455
19743,8.934306569343066
19744,8.620454545454546
19745,8.548571428571428
19746,43.0
19747,21.5
19748,8.876543209876543
19749,30.818181818181817
19750,8.744560075685904
19751,8.744560075685904
19752,32.285714285714285
19753,8.56982456140351
19754,6.133333333333334
19755,8.588411588411589
19756,5.75
19757,8.67741935483871
19758,8.63855421686747
19759,8.582370820668693
19760,31.80597014925373
19761,8.899159663865547
19762,32.9
19763,8.384615384615385
19764,8.521739130434783
19765,8.766666666666667
19766,8.77593123209169
19767,9.0
19768,8.59552757273122
19769,11.0
19770,33.0
19771,8.532033426183844
19772,8.585995085995085
19773,8.569753810082064
19774,8.682492581602373
19775,8.117647058823529
19776,31.0
19777,26.0
19778,22.137254901960784
19779,8.651055408970976
19780,8.656765676567657
19781,8.714285714285714
19782,9.454545454545455
19783,8.651041666666666
19784,8.786363636363637
19785,8.117647058823529
19786,9.0
19787,8.506493506493506
19788,32.857142857142854
19789,8.6
19790,8.321428571428571
19791,8.682492581602373
19792,21.428571428571427
19793,8.8
19794,8.639224137931034
19795,8.663101604278076
19796,8.483870967741936
19797,8.608951707891638
19798,13.0
19799,8.46979865771812
19800,22.392857142857142
19801,8.668085106382978
19802,8.908745247148289
19803,22.0
19804,38.857142857142854
19805,8.988235294117647
19806,8.666666666666666
19807,5.5390625
19808,8.53292181069959
19809,8.527859237536656
19810,8.614973262032086
19811,27.0
19812,8.55813953488372
19813,8.628260869565217
19814,7.0
19815,21.923076923076923
19816,8.582370820668693
19817,22.291666666666668
19818,8.655913978494624
19819,31.5
19820,8.772266065388951
19821,8.333333333333334
19822,8.5
19823,8.666666666666666
19824,8.620454545454546
19825,8.899782135076252
19826,5.75
19827,8.506493506493506
19828,8.599611273080662
19829,8.575221238938052
19830,8.695885509838998
19831,5.5
19832,26.11111111111111
19833,8.832876712328767
19834,22.166666666666668
19835,8.695885509838998
19836,8.65874423554452
19837,8.627737226277372
19838,8.73015873015873
19839,8.766666666666667
19840,27.0
19841,8.74059003051882
19842,8.588709677419354
19843,8.535211267605634
19844,8.6375
19845,32.30612244897959
19846,8.695885509838998
19847,8.709883953581432
19848,13.0
19849,28.0
19850,8.435294117647059
19851,5.666666666666667
19852,8.532033426183844
19853,8.684960422163588
19854,21.6
19855,18.68
19856,10.666666666666666
19857,8.774038461538462
19858,8.621659634317862
19859,40.625
19860,8.899159663865547
19861,17.0
19862,6.333333333333333
19863,32.258620689655174
19864,22.579710144927535
19865,8.333333333333334
19866,8.809895833333334
19867,8.767567567567568
19868,6.0
19869,23.11111111111111
19870,8.832876712328767
19871,8.75
19872,21.0
19873,8.318181818181818
19874,8.585995085995085
19875,8.31578947368421
19876,8.757575757575758
19877,8.800970873786408
19878,8.704880817253121
19879,8.666666666666666
19880,22.76923076923077
19881,8.739473684210527
19882,8.575406032482599
19883,22.2
19884,8.63855421686747
19885,8.47872340425532
19886,31.333333333333332
19887,8.592034445640474
19888,8.639224137931034
19889,8.660919540229886
19890,8.631578947368421
19891,8.780219780219781
19892,8.592034445640474
19893,8.333333333333334
19894,8.458333333333334
19895,34.5
19896,8.540704738760631
19897,8.851851851851851
19898,8.53551912568306
19899,8.818181818181818
19900,18.0
19901,8.858620689655172
19902,5.666666666666667
19903,8.520123839009289
19904,8.521739130434783
19905,6.0
19906,23.25
19907,5.573770491803279
19908,8.621659634317862
19909,8.64951768488746
19910,8.6
19911,8.709883953581432
19912,29.0
19913,5.75
19914,23.8
19915,8.65
19916,8.832876712328767
19917,8.5
19918,31.77777777777778
19919,8.597579425113464
19920,24.25
19921,8.272727272727273
19922,8.26086956521739
19923,18.6
19924,8.5920245398773
19925,5.428571428571429
19926,8.622641509433961
19927,8.483870967741936
19928,8.628571428571428
19929,8.676470588235293
19930,5.454545454545454
19931,8.423076923076923
19932,8.522666666666666
19933,16.75
19934,8.630467571644042
19935,16.5
19936,8.578947368421053
19937,34.625
19938,39.0
19939,6.153846153846154
19940,36.0
19941,38.03448275862069
19942,8.569753810082064
19943,27.0
19944,10.5
19945,8.584905660377359
19946,8.602941176470589
19947,8.705882352941176
19948,8.74059003051882
19949,8.527859237536656
19950,8.51063829787234
19951,22.93103448275862
19952,8.0
19953,8.516129032258064
19954,8.573934837092732
19955,8.569753810082064
19956,22.88
19957,8.547967479674798
19958,8.818181818181818
19959,8.783783783783784
19960,8.899782135076252
19961,5.0
19962,8.621659634317862
19963,8.11111111111111
19964,39.0
19965,8.659722222222221
19966,8.5
19967,8.569753810082064
19968,18.333333333333332
19969,5.545454545454546
19970,5.564516129032258
19971,8.651055408970976
19972,8.597579425113464
19973,8.589981447124304
19974,8.551470588235293
19975,8.832876712328767
19976,22.333333333333332
19977,8.538150581101567
19978,8.72
19979,8.715477996965099
19980,21.5
19981,24.0
19982,5.470588235294118
19983,8.6
19984,8.621621621621621
19985,8.5920245398773
19986,8.415730337078651
19987,8.657142857142857
19988,28.0
19989,30.9
19990,9.0
19991,8.166666666666666
19992,22.25
19993,8.682481751824817
19994,8.666666666666666
19995,8.727272727272727
19996,33.06666666666667
19997,22.5
19998,8.548571428571428
19999,8.650717703349283
20000,8.1
20001,8.497354497354497
20002,21.0
20003,8.71111111111111
20004,8.709883953581432
20005,8.858620689655172
20006,8.599611273080662
20007,17.545454545454547
20008,8.602866389274157
20009,8.68421052631579
20010,8.5
20011,8.569007263922519
20012,33.5
20013,8.614406779661017
20014,8.64095744680851
20015,31.6
20016,21.818181818181817
20017,38.0
20018,34.0
20019,8.864168618266978
20020,8.696100403406545
20021,8.594184576485462
20022,8.516129032258064
20023,8.609929078014185
20024,8.567474048442907
20025,8.587473002159827
20026,8.671597633136095
20027,8.721649484536082
20028,8.655913978494624
20029,23.153846153846153
20030,33.04347826086956
20031,8.77593123209169
20032,12.0
20033,36.0
20034,22.166666666666668
20035,8.696100403406545
20036,8.592034445640474
20037,23.49056603773585
20038,31.25
20039,8.766666666666667
20040,8.816461684011353
20041,8.567142857142857
20042,8.628260869565217
20043,8.647410358565738
20044,23.133333333333333
20045,8.661290322580646
20046,17.41176470588235
20047,8.968421052631578
20048,31.875
20049,8.704880817253121
20050,24.0
20051,8.763033175355451
20052,22.0
20053,8.589147286821705
20054,8.626198083067093
20055,8.780219780219781
20056,8.621659634317862
20057,8.732558139534884
20058,22.2
20059,8.685185185185185
20060,18.0
20061,8.61089494163424
20062,12.428571428571429
20063,8.590909090909092
20064,8.715447154471544
20065,8.655737704918034
20066,5.995073891625616
20067,8.567142857142857
20068,6.222222222222222
20069,8.86829268292683
20070,8.936802973977695
20071,8.850993377483444
20072,26.333333333333332
20073,8.60344827586207
20074,8.636015325670497
20075,16.25
20076,8.621621621621621
20077,23.0
20078,8.630467571644042
20079,8.709883953581432
20080,8.621913580246913
20081,22.666666666666668
20082,39.0
20083,8.507731958762887
20084,23.0
20085,8.649938800489597
20086,8.647435897435898
20087,8.813775510204081
20088,8.521739130434783
20089,5.444444444444445
20090,8.715447154471544
20091,15.0
20092,22.344827586206897
20093,8.5920245398773
20094,8.567474048442907
20095,8.608247422680412
20096,8.53292181069959
20097,18.96153846153846
20098,8.592034445640474
20099,23.58
20100,8.77593123209169
20101,8.592281879194632
20102,8.834645669291339
20103,8.757575757575758
20104,8.738317757009346
20105,32.0
20106,8.474418604651163
20107,29.333333333333332
20108,8.581967213114755
20109,8.569753810082064
20110,5.0
20111,8.535211267605634
20112,8.504347826086956
20113,8.760450160771704
20114,32.5625
20115,20.0
20116,8.636435958631663
20117,8.834645669291339
20118,8.621659634317862
20119,8.583333333333334
20120,24.0
20121,5.653543307086614
20122,8.652173913043478
20123,8.577922077922079
20124,8.446808510638299
20125,8.388235294117647
20126,8.781818181818181
20127,8.530303030303031
20128,8.651055408970976
20129,8.645677694770544
20130,31.1
20131,5.645161290322581
20132,27.2
20133,8.567474048442907
20134,8.809895833333334
20135,8.480225988700566
20136,8.61111111111111
20137,8.483870967741936
20138,8.484460694698354
20139,8.665413533834586
20140,8.474201474201474
20141,23.058823529411764
20142,8.652173913043478
20143,8.636435958631663
20144,8.53292181069959
20145,43.75
20146,22.5
20147,8.661290322580646
20148,32.5
20149,8.65874423554452
20150,5.75
20151,24.0
20152,27.0
20153,8.818181818181818
20154,8.307471264367816
20155,21.923076923076923
20156,22.04424778761062
20157,8.89655172413793
20158,8.35820895522388
20159,11.3125
20160,8.635294117647058
